Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2007","2007","t","5980800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2008","2008","ha","4167200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2008","2008","kg/ha","3026.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2008","2008","t","12611500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2009","2009","ha","4993500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2009","2009","kg/ha","2369.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2009","2009","t","11833100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2010","2010","ha","4316900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2010","2010","kg/ha","1965.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2010","2010","t","8484900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2011","2011","ha","3684200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2011","2011","kg/ha","2469.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2011","2011","t","9097700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2012","2012","ha","3293000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2012","2012","kg/ha","2106.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2012","2012","t","6936400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2013","2013","ha","3233100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2013","2013","kg/ha","2338.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2013","2013","t","7561640","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2014","2014","ha","3003100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2014","2014","kg/ha","3012.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2014","2014","t","9046060","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2015","2015","ha","2805200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2015","2015","kg/ha","2954.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2015","2015","t","8288380","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2016","2016","ha","2859200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2016","2016","kg/ha","3300.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2016","2016","t","9435710","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2017","2017","ha","2501500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2017","2017","kg/ha","3312","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2017","2017","t","8284890","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2018","2018","ha","2484300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2018","2018","kg/ha","2958.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2018","2018","t","7349140","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2019","2019","ha","2609200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2019","2019","kg/ha","3417.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2019","2019","t","8916780","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0115","Barley","2020","2020","ha","2374500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0115","Barley","2020","2020","kg/ha","3216","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0115","Barley","2020","2020","t","7636340","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","1278800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","3009.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2000","2000","t","3848100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","1122800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","3242.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2001","2001","t","3640700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","1188700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","3516.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2002","2002","t","4180300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","1988800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","3456.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2003","2003","t","6875100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","2299600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","3855.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2004","2004","t","8866800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","1659500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","4318.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2005","2005","t","7166600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","1720300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","3735.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2006","2006","t","6425600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","1902800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","3900.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2007","2007","t","7421100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","2440100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","4691.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2008","2008","t","11446800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","2089100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","5019.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2009","2009","t","10486300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","2647600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","4514.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2010","2010","t","11953000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","3543700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","6444.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2011","2011","t","22837900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","4371900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","4794.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2012","2012","t","20961300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","4826900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","6411.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2013","2013","t","30949550","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","4626900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","6158.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2014","2014","t","28496810","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","4083500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","5712.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2015","2015","t","23327570","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","4252200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","6602.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2016","2016","t","28074610","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","4480700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","5505.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2017","2017","t","24668750","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","4564200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","7843.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2018","2018","t","35801050","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","4986900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","7194.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2019","2019","t","35880050","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","5392100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","5617.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0112","Maize (corn)","2020","2020","t","30290340","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2000","2000","ha","25200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2000","2000","kg/ha","3559.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2000","2000","t","89700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2001","2001","ha","18852","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2001","2001","kg/ha","3654.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2001","2001","t","68900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2002","2002","ha","18900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2002","2002","kg/ha","3989.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2002","2002","t","75400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2003","2003","ha","22400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2003","2003","kg/ha","3750","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2003","2003","t","84000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2004","2004","ha","21300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2004","2004","kg/ha","3774.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2004","2004","t","80400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2005","2005","ha","21400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2005","2005","kg/ha","4345.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2005","2005","t","93000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2006","2006","ha","21600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2006","2006","kg/ha","4606.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2006","2006","t","99500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2007","2007","ha","21100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2007","2007","kg/ha","5118.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2007","2007","t","108000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2008","2008","ha","19800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2008","2008","kg/ha","5085.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2008","2008","t","100700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2009","2009","ha","24500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2009","2009","kg/ha","5832.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2009","2009","t","142900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2010","2010","ha","29300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2010","2010","kg/ha","5051.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2010","2010","t","148000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2011","2011","ha","29600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2011","2011","kg/ha","5739.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2011","2011","t","169900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2012","2012","ha","25800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2012","2012","kg/ha","6193.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2012","2012","t","159800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2013","2013","ha","24200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2013","2013","kg/ha","5993.8","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2013","2013","t","145050","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2014","2014","ha","10200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2014","2014","kg/ha","4988.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2014","2014","t","50880","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2015","2015","ha","11700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2015","2015","kg/ha","5342.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2015","2015","t","62510","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2016","2016","ha","12000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2016","2016","kg/ha","5391.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2016","2016","t","64700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2017","2017","ha","12700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2017","2017","kg/ha","5034.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2017","2017","t","63940","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2018","2018","ha","12600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2018","2018","kg/ha","5492.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2018","2018","t","69210","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2019","2019","ha","10500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2019","2019","kg/ha","5197.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2019","2019","t","54570","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0113","Rice","2020","2020","ha","11200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0113","Rice","2020","2020","kg/ha","5417.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0113","Rice","2020","2020","t","60680","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2000","2000","ha","60600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2000","2000","kg/ha","1062.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2000","2000","t","64400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2001","2001","ha","73000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2001","2001","kg/ha","1012.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2001","2001","t","73900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2002","2002","ha","98200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2002","2002","kg/ha","1269.9","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2002","2002","t","124700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2003","2003","ha","189600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2003","2003","kg/ha","1222.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2003","2003","t","231800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2004","2004","ha","256310","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2004","2004","kg/ha","1417.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2004","2004","t","363310","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2005","2005","ha","421700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2005","2005","kg/ha","1452.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2005","2005","t","612600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2006","2006","ha","714800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2006","2006","kg/ha","1244.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2006","2006","t","889600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2007","2007","ha","583100","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2007","2007","kg/ha","1239.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2007","2007","t","722600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2008","2008","ha","537900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2008","2008","kg/ha","1511.1","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2008","2008","t","812800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2009","2009","ha","622500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2009","2009","kg/ha","1676.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2009","2009","t","1043500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2010","2010","ha","1036700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2010","2010","kg/ha","1620.7","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2010","2010","t","1680200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2011","2011","ha","1110300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2011","2011","kg/ha","2039.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2011","2011","t","2264400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2012","2012","ha","1412400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2012","2012","kg/ha","1706.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2012","2012","t","2410200","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2013","2013","ha","1351030","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2013","2013","kg/ha","2053.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2013","2013","t","2774300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2014","2014","ha","1792900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2014","2014","kg/ha","2165.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2014","2014","t","3881930","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2015","2015","ha","2135600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2015","2015","kg/ha","1840.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2015","2015","t","3930600","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2016","2016","ha","1859400","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2016","2016","kg/ha","2300.2","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2016","2016","t","4276990","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2017","2017","ha","1981900","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2017","2017","kg/ha","1967.5","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2017","2017","t","3899370","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2018","2018","ha","1728700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2018","2018","kg/ha","2580.4","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2018","2018","t","4460770","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2019","2019","ha","1612800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2019","2019","kg/ha","2293.3","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2019","2019","t","3698710","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5312","Area harvested","0141","Soya beans","2020","2020","ha","1364300","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5412","Yield","0141","Soya beans","2020","2020","kg/ha","2050.6","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5510","Production","0141","Soya beans","2020","2020","t","2797670","A","Official figure",""
